id;name;geoid;geoname;value;datetime
687;Precio de pago desvíos a bajar;;;7.3;2024-05-14T00:00:00+02:00
687;Precio de pago desvíos a bajar;;;5.24;2024-05-14T01:00:00+02:00
687;Precio de pago desvíos a bajar;;;4.96;2024-05-14T02:00:00+02:00
687;Precio de pago desvíos a bajar;;;4.93;2024-05-14T03:00:00+02:00
687;Precio de pago desvíos a bajar;;;3.62;2024-05-14T04:00:00+02:00
687;Precio de pago desvíos a bajar;;;4.49;2024-05-14T05:00:00+02:00
687;Precio de pago desvíos a bajar;;;38.9;2024-05-14T06:00:00+02:00
687;Precio de pago desvíos a bajar;;;22.05;2024-05-14T07:00:00+02:00
687;Precio de pago desvíos a bajar;;;38.97;2024-05-14T08:00:00+02:00
687;Precio de pago desvíos a bajar;;;31.62;2024-05-14T09:00:00+02:00
687;Precio de pago desvíos a bajar;;;15.17;2024-05-14T10:00:00+02:00
687;Precio de pago desvíos a bajar;;;3.25;2024-05-14T11:00:00+02:00
687;Precio de pago desvíos a bajar;;;3.25;2024-05-14T12:00:00+02:00
687;Precio de pago desvíos a bajar;;;1.12;2024-05-14T13:00:00+02:00
687;Precio de pago desvíos a bajar;;;0.44;2024-05-14T14:00:00+02:00
687;Precio de pago desvíos a bajar;;;0.45;2024-05-14T15:00:00+02:00
687;Precio de pago desvíos a bajar;;;0.81;2024-05-14T16:00:00+02:00
687;Precio de pago desvíos a bajar;;;2.67;2024-05-14T17:00:00+02:00
687;Precio de pago desvíos a bajar;;;3.06;2024-05-14T18:00:00+02:00
687;Precio de pago desvíos a bajar;;;29.6;2024-05-14T19:00:00+02:00
687;Precio de pago desvíos a bajar;;;42.08;2024-05-14T20:00:00+02:00
687;Precio de pago desvíos a bajar;;;39.81;2024-05-14T21:00:00+02:00
687;Precio de pago desvíos a bajar;;;34.13;2024-05-14T22:00:00+02:00
687;Precio de pago desvíos a bajar;;;30.82;2024-05-14T23:00:00+02:00
687;Precio de pago desvíos a bajar;;;58.2;2024-05-15T00:00:00+02:00
687;Precio de pago desvíos a bajar;;;34.57;2024-05-15T01:00:00+02:00
687;Precio de pago desvíos a bajar;;;38.12;2024-05-15T02:00:00+02:00
687;Precio de pago desvíos a bajar;;;18.74;2024-05-15T03:00:00+02:00
687;Precio de pago desvíos a bajar;;;21.11;2024-05-15T04:00:00+02:00
687;Precio de pago desvíos a bajar;;;26.2;2024-05-15T05:00:00+02:00
687;Precio de pago desvíos a bajar;;;63.31;2024-05-15T06:00:00+02:00
687;Precio de pago desvíos a bajar;;;65.78;2024-05-15T07:00:00+02:00
687;Precio de pago desvíos a bajar;;;75.4;2024-05-15T08:00:00+02:00
687;Precio de pago desvíos a bajar;;;33.28;2024-05-15T09:00:00+02:00
687;Precio de pago desvíos a bajar;;;15.58;2024-05-15T10:00:00+02:00
